id,listing_url,last_scraped,source,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
695129027343234397,https://www.airbnb.com/rooms/695129027343234397,2024-03-11,previous scrape,Cozy 1-bedroom bungalow with office,"The house is in the Whitehall neighborhood—one of Albany's most sought-after neighborhoods. Within walking distance to bus lines, restaurants, parks, schools, and several major employers including two hospitals and several universities. A quick and easy drive to Empire State Plaza, MVP Arena, the Palace Theatre, museums, hiking trails, Albany International Airport, shopping, and more!",https://a0.muscache.com/pictures/miso/Hosting-695129027343234397/original/63a0d8ae-6a07-47f2-a037-82797666a6ba.jpeg,130759460,https://www.airbnb.com/users/show/130759460,Kelsey,2017-05-17,"Albany, NY",,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/384947a7-3772-4c6f-908f-5d5ff61fecb6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/384947a7-3772-4c6f-908f-5d5ff61fecb6.jpg?aki_policy=profile_x_medium,Whitehall,1,1,"['email', 'phone']",t,t,"Albany, New York, United States",EIGHTH WARD,42.64971,-73.80079,Entire home,Entire home/apt,2,,1 bath,1,,"[""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee"", ""Fire extinguisher"", ""Dryer"", ""Stainless steel oven"", ""Keypad"", ""Heating"", ""Self check-in"", ""Dedicated workspace"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Washer"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Backyard"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Air conditioning"", ""Coffee maker"", ""58\"" TV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Conditioner"", ""Security cameras on property"", ""Pets allowed"", ""Baking sheet"", ""Private entrance"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Clothing storage: closet and dresser"", ""Stove"", ""Bed linens""]",,4,90,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,2024-03-11,7,3,0,2022-11-06,2023-08-26,5.0,5.0,4.86,5.0,5.0,5.0,5.0,f,1,1,0,0,0.43
699073700185633508,https://www.airbnb.com/rooms/699073700185633508,2024-03-11,previous scrape,Luxurious 2 bedroom 2 bathroom Historical Mansion,The Mansion District Historical Neighborhood,https://a0.muscache.com/pictures/86989ce8-51d7-4dd6-ab3a-800ffba74f2b.jpg,476189412,https://www.airbnb.com/users/show/476189412,Timothy,2022-08-22,,"hi, I’m Tim.  
Living in Albany after leaving  Ireland ( Up Tipp) years ago. My family have worked hard to provide for you a comfortable home from home,  in The Mansion Neighborhood of Historical Albany, NY. ",within an hour,100%,87%,f,https://a0.muscache.com/im/pictures/user/28ef23dc-0113-45a2-93e1-5d3c5d0b3d22.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/28ef23dc-0113-45a2-93e1-5d3c5d0b3d22.jpg?aki_policy=profile_x_medium,Mansion Area,2,5,"['email', 'phone']",t,t,"Albany, New York, United States",SECOND WARD,42.6468502,-73.7587258,Entire rental unit,Entire home/apt,4,,2 baths,2,,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Wine glasses"", ""Indoor fireplace: electric"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hair dryer"", ""Stainless steel electric stove"", ""Coffee"", ""Radiant heating"", ""Outdoor dining area"", ""Children\u2019s books and toys"", ""High chair"", ""Fire extinguisher"", ""AC - split type ductless system"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Lockbox"", ""Free parking on premises"", ""First aid kit"", ""Hot water kettle"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Paid parking off premises"", ""Fast wifi \u2013 188 Mbps"", ""Extra pillows and blankets"", ""Clothing storage"", ""Body soap"", ""Park view"", ""Outdoor furniture"", ""Courtyard view"", ""Free washer \u2013 In unit"", ""Oven"", ""Coffee maker"", ""Private patio or balcony"", ""Crib"", ""Conditioner"", ""Security cameras on property"", ""Pets allowed"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Bed linens"", ""50\"" HDTV with Amazon Prime Video, Hulu, Disney+, Netflix, Roku, Chromecast, Apple TV, HBO Max""]",,28,365,28,28,365,365,28.0,365.0,t,30,60,82,151,2024-03-11,5,2,0,2022-10-07,2023-05-14,5.0,5.0,4.8,5.0,5.0,4.6,5.0,f,2,2,0,0,0.29
705660262559003663,https://www.airbnb.com/rooms/705660262559003663,2024-03-11,city scrape,Luxurious one bedroom with off-street parking,,https://a0.muscache.com/pictures/094b32c2-2966-4b18-bdb8-af329393b8cc.jpg,353498132,https://www.airbnb.com/users/show/353498132,Michael,2020-07-04,"Albany, NY",,within an hour,100%,93%,t,https://a0.muscache.com/im/pictures/user/90fe32ef-2fd1-4d47-9388-a2c796561478.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90fe32ef-2fd1-4d47-9388-a2c796561478.jpg?aki_policy=profile_x_medium,Mansion Area,5,5,"['email', 'phone']",t,t,,SECOND WARD,42.64577,-73.7583,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Wine glasses"", ""Cooking basics"", ""Essentials"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 2 spaces"", ""Free dryer \u2013 In building"", ""Coffee"", ""TV"", ""Fast wifi \u2013 433 Mbps"", ""Dedicated workspace"", ""Washer"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Dishwasher"", ""Coffee maker: Keurig coffee machine"", ""Air conditioning"", ""Host greets you"", ""Security cameras on property"", ""Refrigerator"", ""GE gas stove"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Cleaning products"", ""Bed linens"", ""EV charger - level 1""]",$110.00,13,365,13,13,365,365,13.0,365.0,t,11,41,54,257,2024-03-11,3,2,0,2022-12-28,2023-08-13,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,5,5,0,0,0.20
708040907580174096,https://www.airbnb.com/rooms/708040907580174096,2024-03-11,city scrape,"Hilts & Kinfolks, LLC - Albany Private Room 2",,https://a0.muscache.com/pictures/miso/Hosting-708040907580174096/original/9b413a82-adc0-4b69-80ca-90ce1681e76c.jpeg,478008190,https://www.airbnb.com/users/show/478008190,Edward,2022-09-03,,"Traveling, providing adequate services and places to stay is what I do.",within an hour,100%,56%,f,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_x_medium,New Scotland,3,3,"['email', 'phone']",t,t,,FOURTEENTH WARD,42.66008,-73.79816,Private room in home,Private room,1,2.0,2 shared baths,1,1,"[""Microwave"", ""Smoke alarm"", ""Shared backyard \u2013 Not fully fenced"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Lockbox"", ""Free parking on premises"", ""Wifi"", ""Washer"", ""Dining table"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Lock on bedroom door"", ""Dishwasher"", ""Central heating"", ""Extra pillows and blankets"", ""Air conditioning"", ""Oven"", ""Security cameras on property"", ""Baking sheet"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Bed linens"", ""Laundromat nearby""]",$27.00,30,365,30,30,365,365,30.0,365.0,t,7,37,67,341,2024-03-11,4,3,0,2022-12-20,2023-08-16,4.5,5.0,3.5,4.5,5.0,5.0,5.0,f,3,0,3,0,0.27
708060437684762754,https://www.airbnb.com/rooms/708060437684762754,2024-03-11,city scrape,"Hilts & Kinfolks, LLC - Albany, Private Room 3",,https://a0.muscache.com/pictures/miso/Hosting-708060437684762754/original/3f726c13-d548-4361-82b7-394ef0f1f815.jpeg,478008190,https://www.airbnb.com/users/show/478008190,Edward,2022-09-03,,"Traveling, providing adequate services and places to stay is what I do.",within an hour,100%,56%,f,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_x_medium,New Scotland,3,3,"['email', 'phone']",t,t,,FOURTEENTH WARD,42.659297007542705,-73.79720147699118,Private room in home,Private room,1,2.0,2 shared baths,1,1,"[""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Dishes and silverware"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""TV"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Washer"", ""Dining table"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Lock on bedroom door"", ""Dishwasher"", ""Central heating"", ""Extra pillows and blankets"", ""Air conditioning"", ""Oven"", ""Security cameras on property"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Clothing storage: closet and dresser"", ""Stove"", ""Bed linens""]",$27.00,30,365,30,30,365,365,30.0,365.0,t,2,32,62,336,2024-03-11,2,1,0,2022-10-23,2023-05-23,3.5,4.0,2.0,5.0,4.5,4.0,4.0,f,3,0,3,0,0.12
708067736362606372,https://www.airbnb.com/rooms/708067736362606372,2024-03-11,city scrape,"Hilts & Kinfolks, LLC - Albany Private Room 1",,https://a0.muscache.com/pictures/miso/Hosting-708067736362606372/original/cbd5d1d6-f0b3-499a-95e3-d22437e4f069.jpeg,478008190,https://www.airbnb.com/users/show/478008190,Edward,2022-09-03,,"Traveling, providing adequate services and places to stay is what I do.",within an hour,100%,56%,f,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_x_medium,New Scotland,3,3,"['email', 'phone']",t,t,,FOURTEENTH WARD,42.65935889426801,-73.7972692027688,Private room in home,Private room,1,2.0,2 shared baths,1,1,"[""Private backyard"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Dishes and silverware"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""TV"", ""Dedicated workspace"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Lock on bedroom door"", ""Dishwasher"", ""Central heating"", ""Air conditioning"", ""Oven"", ""Free washer \u2013 In unit"", ""Security cameras on property"", ""Indoor fireplace"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Game console"", ""Clothing storage: closet and dresser"", ""Stove"", ""Bed linens""]",$26.00,30,365,30,30,365,365,30.0,365.0,t,0,28,58,332,2024-03-11,4,2,0,2022-11-21,2023-08-05,3.5,3.5,3.0,3.75,4.0,4.5,3.5,f,3,0,3,0,0.25
708148232281445824,https://www.airbnb.com/rooms/708148232281445824,2024-03-11,city scrape,Mambo House Downtown Albany Governor's Mansion,,https://a0.muscache.com/pictures/miso/Hosting-708148232281445824/original/b3f2ad6d-122a-493b-9dc0-9cc430cfc149.jpeg,426253886,https://www.airbnb.com/users/show/426253886,Aggie,2021-10-06,"New York, NY",,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/a4abe191-3a5b-449c-a4a8-e79a177d48dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4abe191-3a5b-449c-a4a8-e79a177d48dd.jpg?aki_policy=profile_x_medium,Mansion Area,3,3,"['email', 'phone']",t,t,,SECOND WARD,42.64638,-73.76146,Entire rental unit,Entire home/apt,5,1.0,1 bath,2,2,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Keypad"", ""Heating"", ""Self check-in"", ""TV"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Hot water kettle"", ""Hot water"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Shampoo"", ""Extra pillows and blankets"", ""Air conditioning"", ""Body soap"", ""Oven"", ""Coffee maker"", ""Conditioner"", ""Security cameras on property"", ""Private entrance"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Laundromat nearby""]",$90.00,1,365,1,1,1125,1125,1.0,1125.0,t,23,50,79,346,2024-03-11,39,28,2,2022-10-02,2024-02-23,4.72,4.79,4.85,4.44,4.82,4.54,4.68,f,3,3,0,0,2.22
717373135846408345,https://www.airbnb.com/rooms/717373135846408345,2024-03-11,city scrape,Centrally located 2 bed w/ off street parking,,https://a0.muscache.com/pictures/48a45658-74b4-4a25-95f1-7fc89c12d52a.jpg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY",,within an hour,99%,99%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,23,48,"['email', 'phone']",t,t,,THIRTEENTH WARD,42.6732,-73.79199,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Wine glasses"", ""Portable fans"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Heating"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Blender"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Hot water kettle"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Backyard"", ""Books and reading material"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Ceiling fan"", ""Coffee maker: Keurig coffee machine"", ""Extra pillows and blankets"", ""Air conditioning"", ""Oven"", ""Conditioner"", ""Pets allowed"", ""Private entrance"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Smart lock"", ""Bed linens"", ""Laundromat nearby""]",$135.00,2,1125,2,2,1125,1125,2.0,1125.0,t,22,52,79,79,2024-03-11,30,20,0,2022-10-28,2024-01-08,5.0,5.0,4.97,5.0,4.97,4.83,4.97,t,22,22,0,0,1.80
723956857052424266,https://www.airbnb.com/rooms/723956857052424266,2024-03-11,city scrape,"Modern home, King Bed 4 bed 2bath, Crib,parking","A Gorgeous and Cozy 4 bedroom home and 2 bathroom with a beautiful back deck approximately 1600 sqft.<br />The house was fully gut renovated in 2022, with everything redone tastefully from top to bottom. It was updated with everything you need to relax and enjoy your stay.<br /> <br />Located in the Pine Hill neighborhood of Albany, with many great restaurants and parks just minutes away. <br />The house is perfect for anyone traveling to Albany who wants to feel at home. With a first-floor master bedroom.<br />A dinning table that can fit 4, comfortable sofas  in the living room. You can also find 4 fold up chairs in the first floor closet if needed.",https://a0.muscache.com/pictures/miso/Hosting-723956857052424266/original/2598e0a3-7560-4133-8aab-007612c66dc8.jpeg,10279606,https://www.airbnb.com/users/show/10279606,Nori,2013-11-26,"Albany, NY","Hello Everyone. 
My name is Nori; I am a landlord from Albany, NY. I decided to start hosting on Airbnb in 2022. I was always passionate about the hospitality industry. I did my undergraduate degree in hospitality management and truly feel passionate about providing an excellent experience to guests. 
My Sister Kate is the co-host and helps me manage the bookings.
Feel free to contact us with any questions.
",within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/df85b6a8-ffdf-4ea9-b127-a1710de4e394.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/df85b6a8-ffdf-4ea9-b127-a1710de4e394.jpg?aki_policy=profile_x_medium,Pine Hills,1,2,"['email', 'phone']",t,t,"Albany, New York, United States",NINTH WARD,42.65691,-73.78389,Entire home,Entire home/apt,8,2.0,2 baths,4,4,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Wine glasses"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee"", ""Fire extinguisher"", ""Keypad"", ""Stainless steel oven"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Dedicated workspace"", ""Crib - always at the listing"", ""Free parking on premises"", ""Wifi"", ""Hot water kettle"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Backyard"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Ceiling fan"", ""Central heating"", ""55\"" HDTV"", ""Central air conditioning"", ""Body soap"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Coffee maker"", ""Private patio or balcony"", ""Conditioner"", ""Security cameras on property"", ""Pets allowed"", ""Refrigerator"", ""Bathtub"", ""Clothing storage: closet and dresser"", ""Samsung electric stove"", ""Bed linens""]",$187.00,1,30,1,2,1125,1125,1.1,1125.0,t,0,0,0,0,2024-03-11,121,94,3,2022-11-17,2024-02-25,4.93,4.93,4.93,4.98,4.97,4.58,4.86,f,1,1,0,0,7.55
724566770267420045,https://www.airbnb.com/rooms/724566770267420045,2024-03-11,city scrape,Cozy Greenwood Flat (1 BDR Apartment in Albany),,https://a0.muscache.com/pictures/miso/Hosting-724566770267420045/original/5b57d76f-b1ab-4ef3-891f-de5911f30e7e.jpeg,360287870,https://www.airbnb.com/users/show/360287870,Mela,2020-08-03,"Albany, NY","Hi, I'm Mela. I'm based in upstate NY. I’m a traveller and host.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-360287870/original/cfff660e-d4b7-4564-87a9-34ac01fc75bc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-360287870/original/cfff660e-d4b7-4564-87a9-34ac01fc75bc.jpeg?aki_policy=profile_x_medium,Capitol Hill,1,1,['phone'],t,t,,SIXTH WARD,42.6513719,-73.7673156,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,0,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Wine glasses"", ""Free street parking"", ""Dishes and silverware"", ""Rice maker"", ""Room-darkening shades"", ""Single level home"", ""Hair dryer"", ""Coffee"", ""Radiant heating"", ""Safe"", ""Fire extinguisher"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Blender"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Wifi"", ""Hot water kettle"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Coffee maker: french press"", ""Kitchen"", ""Toaster"", ""Hangers"", ""55\"" HDTV with Netflix"", ""Books and reading material"", ""Shampoo"", ""Garden view"", ""Extra pillows and blankets"", ""Electric stove"", ""Body soap"", ""Outdoor furniture"", ""Oven"", ""Free washer \u2013 In unit"", ""Clothing storage: closet"", ""Conditioner"", ""Security cameras on property"", ""Baking sheet"", ""Refrigerator"", ""Bathtub"", ""Record player"", ""Cleaning products"", ""Bed linens"", ""Laundromat nearby""]",$113.00,2,130,2,2,130,130,2.0,130.0,t,20,44,74,269,2024-03-11,22,22,3,2023-09-03,2024-03-04,5.0,5.0,4.91,5.0,5.0,4.5,4.95,f,1,1,0,0,3.46
729131709113603445,https://www.airbnb.com/rooms/729131709113603445,2024-03-11,previous scrape,Bright + Modern 1BR APT w Empire Plaza/Egg View,"Downtown Albany: What was once a trading center for the Dutch is now New York’s State Capital; Downtown Albany has grown exponentially throughout the years. The city is the home of some of the best bars, breweries, eateries, museums, historic sites, shopping centers and more. Downtown Albany houses historic attractions like the New York State Museum and the New York State Capitol.",https://a0.muscache.com/pictures/miso/Hosting-729131709113603445/original/7053adaa-504c-46c1-8271-99a92613113a.jpeg,481974689,https://www.airbnb.com/users/show/481974689,Lucy,2022-10-02,"Albany, NY",,within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-481974689/original/9ae0db88-8838-4fd6-bf97-2c09d9009524.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-481974689/original/9ae0db88-8838-4fd6-bf97-2c09d9009524.jpeg?aki_policy=profile_x_medium,Downtown,2,2,"['email', 'phone']",t,t,"Albany, New York, United States",THIRD WARD,42.65103,-73.7574,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Microwave"", ""Iron"", ""Board games"", ""Shower gel"", ""Smoke alarm"", ""Essentials"", ""Cooking basics"", ""Wine glasses"", ""Paid parking lot off premises"", ""Free street parking"", ""Portable fans"", ""City skyline view"", ""Room-darkening shades"", ""Dishes and silverware"", ""Hair dryer"", ""Stainless steel electric stove"", ""Coffee"", ""Fire extinguisher"", ""Standalone high chair - available upon request"", ""Stainless steel oven"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Dedicated workspace"", ""Blender"", ""Ping pong table"", ""Luggage dropoff allowed"", ""Lockbox"", ""First aid kit"", ""Pool table"", ""Wifi"", ""Hot water kettle"", ""Dining table"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill"", ""Hot water"", ""Carbon monoxide alarm"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dishwasher"", ""Shampoo"", ""Central heating"", ""Private gym in building"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Body soap"", ""Free washer \u2013 In unit"", ""Paid parking lot on premises \u2013 1 space"", ""Conditioner"", ""Crib"", ""Clothing storage: walk-in closet"", ""Security cameras on property"", ""Pets allowed"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Theme room"", ""55\"" HDTV with Roku"", ""Elevator"", ""Bed linens""]",,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,2024-03-11,23,4,0,2022-10-09,2023-04-29,4.87,4.96,4.96,4.91,4.83,4.91,4.96,f,1,1,0,0,1.33
